lat,long,city,state,country,suburb
37.833,-96.298,Eureka,Kansas,United States,
37.737,-100.614,,,,
37.708,-100.269,,,,
37.918,-100.392,,,,
37.816,-100.344,Cimarron,Kansas,United States,
37.865,-100.556,,,,
37.592,-100.44,Montezuma,Kansas,United States,
37.795,-100.58,,,,
37.752,-100.532,,,,
37.663,-100.451,,,,
37.489,-100.567,Liberal,Kansas,United States,
37.598,-100.441,Montezuma,Kansas,United States,
37.806,-100.343,Cimarron,Kansas,United States,
38.072,-100.11,,,,
38.028,-99.786,,,,
38.084,-99.897,Jetmore,Kansas,United States,
38.029,-100.157,,,,
38.105,-99.731,,,,
38.153,-100.084,,,,
38.222,-101.986,,,,
38.132,-101.578,,,,
37.783,-101.835,,,,
38.226,-101.928,,,,
37.938,-101.871,,,,
38.084,-101.684,,,,
38.133,-101.717,,,,
37.994,-101.743,Syracuse,Kansas,United States,
38.02,-102.018,,,,
37.982,-101.751,Syracuse,Kansas,United States,
38.23,-101.726,,,,
37.797,-101.909,,,,
38.018,-101.73,,,,
37.751,-101.929,,,,
38.003,-101.8,,,,
37.99,-101.542,,,,
38.041,-102.01,Coolidge,Kansas,United States,
37.957,-101.673,,,,
37.778,-101.69,,,,
37.847,-101.688,,,,
37.159,-98.032,Anthony,Kansas,United States,
37.612,-101.013,,,,
37.996,-97.245,,,,
38.054,-97.464,Hutchinson,Kansas,United States,
38.048,-97.356,Newton,Kansas,United States,
38.04,-97.324,Newton,Kansas,United States,
38.087,-97.542,,,,
38.08,-97.353,North Newton,Kansas,United States,
38.111,-97.596,,,,
38.16,-97.54,,,,
38.014,-97.584,Burrton,Kansas,United States,
38.068,-97.39,,,,
38.08,-97.349,North Newton,Kansas,United States,
38.02,-97.575,,,,
38.072,-97.507,,,,
38.024,-97.463,Newton,Kansas,United States,
38.082,-97.35,North Newton,Kansas,United States,
37.995,-97.509,Halstead,Kansas,United States,
37.956,-97.476,,,,
37.999,-97.517,Halstead,Kansas,United States,
38.134,-97.436,Hesston,Kansas,United States,
38.072,-97.548,,,,
37.942,-97.656,,,,
38.065,-97.358,Newton,Kansas,United States,
37.975,-97.31,,,,
37.958,-97.575,,,,
39.303,-95.814,,,,
39.326,-95.848,,,,
39.425,-95.924,,,,
39.363,-95.81,,,,
39.274,-95.736,,,,
39.048,-95.193,Kansas City,Kansas,United States,
39.105,-95.549,,,,
39.195,-95.238,McLouth,Kansas,United States,
39.066,-95.591,,,,
39.417,-95.337,Nortonville,Kansas,United States,
39.208,-95.313,Oskaloosa,Kansas,United States,
38.996,-94.895,Lenexa,Kansas,United States,
38.905,-94.757,Lee's Summit,Missouri,United States,
38.814,-94.919,Leawood,Kansas,United States,
38.976,-94.662,Blue Springs,Missouri,United States,
38.985,-94.763,Raytown,Missouri,United States,
38.932,-94.886,Grandview,Missouri,United States,
38.952,-94.622,Liberty,Missouri,United States,
39.034,-94.827,Gladstone,Missouri,United States,
38.906,-94.799,Belton,Missouri,United States,
38.867,-94.692,Prairie Village,Kansas,United States,
39.942,-97.987,,,,
39.779,-97.999,Formoso,Kansas,United States,
38.085,-101.506,,,,
37.903,-101.5,,,,
37.988,-101.125,,,,
37.721,-98.319,,,,
37.677,-97.942,,,,
37.521,-97.826,,,,
37.408,-99.445,,,,
37.625,-99.087,,,,
37.447,-99.3,,,,
37.665,-99.513,,,,
37.607,-99.292,Greensburg,Kansas,United States,Kiowa Rural Township
37.586,-99.36,,,,
37.504,-99.03,,,,
37.63,-99.14,,,,
38.948,-97.961,,,,
39.012,-97.977,Beverly,Kansas,United States,
38.48,-100.422,,,,
39.01,-101.265,,,,
38.985,-100.924,,,,
39.127,-100.853,Oakley,Kansas,United States,
39.047,-100.998,,,,
38.964,-101.147,,,,
39.129,-100.851,Oakley,Kansas,United States,
39.035,-100.923,,,,
39.125,-100.848,Oakley,Kansas,United States,
39.03,-95.139,Merriam,Kansas,United States,
39.283,-94.983,Smithville,Missouri,United States,
39.044,-95.119,Mission,Kansas,United States,
38.413,-96.209,Emporia,Kansas,United States,
38.382,-96.097,,,,
39.48,-97.98,,,,
39.326,-98.152,,,,
39.47,-98.116,Beloit,Kansas,United States,
39.263,-98.411,,,,
39.262,-98.108,,,,
39.35,-98.137,,,,
39.464,-98.105,Beloit,Kansas,United States,
39.458,-98.096,Beloit,Kansas,United States,
39.252,-97.943,,,,
39.478,-98.078,,,,
39.526,-98.005,,,,
37.415,-100.491,,,,
37.196,-100.381,,,,
37.263,-100.595,Plains,Kansas,United States,
37.287,-100.346,Meade,Kansas,United States,
37.154,-100.398,,,,
37.089,-100.199,,,,
37.417,-100.508,,,,
37.233,-95.718,Coffeyville,Kansas,United States,
38.636,-94.725,Raymore,Missouri,United States,
38.598,-94.901,Peculiar,Missouri,United States,
38.497,-94.96,Osawatomie,Kansas,United States,
38.584,-94.702,Harrisonville,Missouri,United States,
38.467,-94.852,,,,
38.537,-97.096,,,,
38.41,-96.967,,,,
38.435,-97.063,,,,
38.325,-96.984,,,,
38.275,-97.326,,,,
38.261,-97.342,,,,
38.268,-97.243,Hillsboro,Kansas,United States,
38.275,-97.194,,,,
38.352,-97.196,Hillsboro,Kansas,United States,
38.37,-97.63,McPherson,Kansas,United States,
38.33,-97.779,,,,
38.581,-97.778,,,,
38.525,-97.704,,,,
38.226,-97.787,Groveland,Kansas,United States,
38.398,-97.521,,,,
38.184,-97.611,,,,
38.198,-97.52,Moundridge,Kansas,United States,
38.545,-97.889,,,,
38.432,-97.428,Canton,Kansas,United States,
38.186,-97.391,,,,
38.231,-97.505,,,,
38.45,-97.538,New Gottland,Kansas,United States,
38.584,-97.678,Lindsborg,Kansas,United States,
38.304,-97.592,,,,
38.348,-97.788,,,,
38.216,-97.515,Moundridge,Kansas,United States,
38.403,-97.538,Galva,Kansas,United States,
38.204,-97.555,,,,
38.308,-97.518,,,,
38.276,-97.834,,,,
38.519,-97.516,,,,
38.19,-97.603,,,,
38.377,-97.61,,,,
38.389,-97.66,McPherson,Kansas,United States,
38.319,-97.579,,,,
38.382,-97.65,McPherson,Kansas,United States,
38.812,-96.776,,,,
38.666,-96.893,,,,
38.587,-96.895,,,,
39.74,-96.428,,,,
39.708,-96.413,Frankfort,Kansas,United States,
39.678,-96.662,Blue Rapids,Kansas,United States,
39.882,-96.712,Herkimer,Kansas,United States,
39.958,-96.665,,,,
37.01,-101.897,Guymon,Oklahoma,United States,
37.117,-101.631,Rolla,Kansas,United States,
39.842,-96.066,Seneca,Kansas,United States,
39.965,-96.05,,,,
39.9,-95.798,Sabetha,Kansas,United States,
39.841,-96.062,Seneca,Kansas,United States,
39.609,-95.946,,,,
39.831,-96.183,,,,
39.906,-95.807,Sabetha,Kansas,United States,
39.581,-96.203,Neuchatel,Kansas,United States,
39.926,-96.145,,,,
39.774,-96.183,,,,
37.516,-95.168,Saint Paul,Kansas,United States,
37.572,-95.244,Erie,Kansas,United States,
38.572,-100.229,,,,
38.696,-100.066,,,,
38.513,-99.881,,,,
38.643,-100.169,Utica,Kansas,United States,
38.455,-99.915,Ness City,Kansas,United States,
38.638,-99.941,,,,
38.334,-100.056,,,,
39.841,-99.893,Norton,Kansas,United States,
39.833,-99.907,,,,
39.816,-99.898,,,,
39.279,-98.977,,,,
39.44,-98.691,Osborne,Kansas,United States,
39.195,-98.527,,,,
39.45,-98.693,Osborne,Kansas,United States,
38.579,-95.887,Barclay,Kansas,United States,
38.621,-95.821,Osage City,Kansas,United States,
38.682,-95.51,,,,
38.79,-95.714,,,,
38.621,-95.685,Lyndon,Kansas,United States,
38.791,-95.575,,,,
38.507,-95.622,,,,
38.724,-95.638,,,,
38.678,-95.566,,,,
38.796,-95.806,,,,
38.616,-95.688,Lyndon,Kansas,United States,
39.222,-97.911,,,,
39.744,-99.216,,,,
38.076,-99.243,Garfield,Kansas,United States,
38.174,-99.153,,,,
38.193,-99.528,Burdett,Kansas,United States,
37.768,-98.611,,,,
37.61,-98.741,,,,
37.748,-98.537,,,,
37.655,-98.724,,,,
37.627,-98.832,,,,
37.558,-98.812,,,,
37.626,-98.724,,,,
37.494,-98.848,,,,
37.646,-98.738,Pratt,Kansas,United States,
37.619,-98.85,,,,
39.507,-96.203,,,,
39.474,-96.225,,,,
39.305,-96.408,,,,
39.475,-96.351,,,,
39.488,-96.165,Onaga,Kansas,United States,
39.207,-96.338,,,,
39.368,-96.388,,,,
39.34,-96.441,,,,
39.508,-96.078,Havensville,Kansas,United States,
39.205,-96.346,,,,
39.196,-96.478,,,,
39.235,-96.357,,,,
39.203,-96.514,Manhattan,Kansas,United States,
39.958,-100.899,,,,
39.803,-101.043,Atwood,Kansas,United States,
39.812,-101.035,Atwood,Kansas,United States,
39.8,-101.042,Atwood,Kansas,United States,
38.321,-98.202,,,,
38.377,-98.269,,,,
38.514,-98.156,Geneseo,Kansas,United States,
38.426,-98.238,,,,
38.531,-99.301,La Crosse,Kansas,United States,
38.548,-99.236,,,,
38.53,-99.305,La Crosse,Kansas,United States,
38.491,-99.052,,,,
38.364,-99.217,,,,
38.612,-99.532,,,,
39.197,-96.581,Manhattan,Kansas,United States,
39.176,-96.609,Manhattan,Kansas,United States,
39.209,-96.616,Manhattan,Kansas,United States,
39.199,-96.633,Manhattan,Kansas,United States,
39.328,-96.832,,,,
39.272,-96.738,Manhattan,Kansas,United States,
39.243,-96.592,Manhattan,Kansas,United States,
39.176,-96.616,Manhattan,Kansas,United States,
39.206,-96.63,Manhattan,Kansas,United States,
39.183,-96.585,Manhattan,Kansas,United States,
39.15,-96.487,Manhattan,Kansas,United States,
39.259,-96.626,Manhattan,Kansas,United States,
39.169,-96.625,Manhattan,Kansas,United States,
39.217,-96.627,Manhattan,Kansas,United States,
37.956,-98.051,,,,
37.8,-98.283,,,,
37.764,-97.74,,,,
37.78,-98.013,Pretty Prairie,Kansas,United States,
37.879,-97.977,Castleton,Kansas,United States,
37.923,-98.36,,,,
38.037,-97.939,South Hutchinson,Kansas,United States,
37.98,-98.286,,,,
38.084,-97.916,Hutchinson,Kansas,United States,
37.854,-97.94,,,,
38.09,-97.938,Hutchinson,Kansas,United States,
37.778,-98.015,Pretty Prairie,Kansas,United States,
37.819,-98.154,,,,
38.028,-98.067,,,,
37.995,-98.068,,,,
38.034,-97.923,Hutchinson,Kansas,United States,
38.103,-97.869,,,,
37.804,-97.972,,,,
37.889,-98.177,Arlington,Kansas,United States,
38.015,-98.099,,,,
38.013,-98.327,,,,
37.824,-98.04,,,,
37.99,-97.976,Castleton,Kansas,United States,
37.906,-97.783,Haven,Kansas,United States,
39.229,-99.297,Plainville,Kansas,United States,
39.336,-99.596,,,,
39.467,-99.462,,,,
39.782,-97.895,Courtland,Kansas,United States,
39.884,-97.633,,,,
39.9,-97.524,,,,
39.816,-97.633,Belleville,Kansas,United States,
39.87,-97.895,,,,
39.937,-97.832,,,,
39.814,-97.781,,,,
38.759,-98.578,,,,
38.842,-98.591,Dorrance,Kansas,United States,
38.865,-98.554,,,,
38.857,-98.615,,,,
38.827,-98.51,,,,
38.984,-98.942,,,,
38.772,-98.985,,,,
38.928,-98.575,,,,
39.037,-98.761,,,,
38.757,-98.869,,,,
38.806,-98.955,,,,
39.116,-98.692,Luray,Kansas,United States,
38.999,-98.519,,,,
38.858,-98.875,,,,
38.72,-98.912,,,,
38.966,-98.931,,,,
39.056,-98.845,,,,
38.993,-98.737,,,,
38.9,-98.851,Russell,Kansas,United States,
38.828,-98.526,,,,
38.885,-97.824,,,,
38.83,-97.573,Salina,Kansas,United States,
38.806,-97.621,Salina,Kansas,United States,
38.745,-97.724,,,,
38.916,-97.6,,,,
38.805,-97.619,Salina,Kansas,United States,
38.856,-97.888,,,,
38.89,-97.665,,,,
38.823,-97.575,Salina,Kansas,United States,
38.715,-97.41,,,,
38.65,-97.409,,,,
38.84,-97.575,Salina,Kansas,United States,
38.396,-100.75,,,,
38.396,-100.768,,,,
38.367,-100.935,,,,
38.526,-100.719,,,,
38.598,-100.89,,,,
38.556,-101.073,,,,
38.655,-100.914,,,,
39.278,-100.45,,,,
39.198,-100.517,,,,
39.182,-100.257,,,,
39.355,-100.442,Hoxie,Kansas,United States,
37.918,-98.508,,,,
37.961,-98.6,Stafford,Kansas,United States,
38.057,-98.474,,,,
37.999,-98.752,Saint John,Kansas,United States,
37.958,-98.973,Macksville,Kansas,United States,
38.007,-98.763,Saint John,Kansas,United States,
37.692,-97.48,Wichita,Kansas,United States,
37.725,-97.479,Wichita,Kansas,United States,
37.775,-97.369,Wichita,Kansas,United States,
37.685,-97.419,Wichita,Kansas,United States,
37.672,-97.32,Wichita,Kansas,United States,
37.698,-97.387,Wichita,Kansas,United States,
37.675,-97.297,Wichita,Kansas,United States,
37.692,-97.488,Wichita,Kansas,United States,
37.798,-97.314,Park City,Kansas,United States,
37.72,-97.384,Wichita,Kansas,United States,
37.643,-97.715,,,,
37.711,-97.396,Wichita,Kansas,United States,
37.703,-97.257,Wichita,Kansas,United States,
37.709,-97.472,Wichita,Kansas,United States,
37.718,-97.456,Wichita,Kansas,United States,
37.634,-97.778,Cheney,Kansas,United States,Morton Township
37.793,-97.573,,,,
37.635,-97.778,Cheney,Kansas,United States,Morton Township
37.795,-97.376,Wichita,Kansas,United States,
37.703,-97.173,,,,
37.659,-97.23,Wichita,Kansas,United States,
37.691,-97.429,Wichita,Kansas,United States,
37.706,-97.491,Wichita,Kansas,United States,
37.826,-97.312,Park City,Kansas,United States,
37.564,-97.515,,,,
37.508,-97.507,Clearwater,Kansas,United States,Ninnescah Township
37.678,-97.666,,,,
37.608,-97.495,Wichita,Kansas,United States,Illinois Township
37.787,-97.626,Andale,Kansas,United States,
37.59,-97.25,,,,
37.691,-97.478,Wichita,Kansas,United States,
37.887,-97.516,Bentley,Kansas,United States,
37.76,-97.277,Bel Aire,Kansas,United States,
37.824,-97.51,,,,
37.704,-97.348,Wichita,Kansas,United States,
37.869,-97.663,Mount Hope,Kansas,United States,
37.67,-97.576,Goddard,Kansas,United States,
37.655,-97.443,Wichita,Kansas,United States,
37.557,-97.474,,,,
37.52,-97.314,,,,
37.504,-97.503,Clearwater,Kansas,United States,Ninnescah Township
37.67,-97.577,Goddard,Kansas,United States,
37.766,-97.536,Colwich,Kansas,United States,
37.779,-97.468,Maize,Kansas,United States,
37.703,-97.207,Wichita,Kansas,United States,
37.696,-97.458,Wichita,Kansas,United States,
39.491,-101.633,,,,
39.352,-101.701,Goodland,Kansas,United States,
39.354,-101.7,Goodland,Kansas,United States,
39.206,-101.875,,,,
39.38,-101.898,,,,
39.336,-101.797,Goodland,Kansas,United States,Logan Township
39.451,-101.893,,,,
39.512,-101.573,,,,
39.135,-101.876,,,,
39.517,-101.93,,,,
39.782,-98.785,Smith Center,Kansas,United States,
39.886,-98.652,,,,
39.812,-98.56,,,,
39.781,-98.78,Smith Center,Kansas,United States,
39.015,-95.537,Tecumseh,Kansas,United States,
39.017,-95.611,Topeka,Kansas,United States,
38.985,-95.616,,,,
39.044,-95.769,Topeka,Kansas,United States,
39.025,-95.727,Topeka,Kansas,United States,
38.942,-95.631,,,,
39.02,-95.746,Topeka,Kansas,United States,
39.012,-95.733,Topeka,Kansas,United States,
38.98,-95.77,Topeka,Kansas,United States,
37.558,-101.915,,,,
37.526,-101.878,Manter,Kansas,United States,
37.389,-101.999,,,,
37.573,-101.75,Johnson City,Kansas,United States,
37.635,-101.585,,,,
37.032,-97.607,Caldwell,Kansas,United States,
37.456,-97.314,,,,
37.383,-97.695,,,,
37.156,-97.59,,,,
37.269,-97.42,Wellington,Kansas,United States,
37.199,-97.62,,,,
37.034,-97.478,,,,
37.151,-97.365,,,,
37.472,-97.243,Mulvane,Kansas,United States,
37.126,-97.542,,,,
37.475,-97.215,,,,
37.053,-101.467,,,,
37.184,-101.352,Hugoton,Kansas,United States,
37.324,-101.208,Moscow,Kansas,United States,
37.324,-101.206,Moscow,Kansas,United States,
37.205,-100.703,Kismet,Kansas,United States,
37.12,-101.0,,,,
37.33,-100.835,,,,
37.359,-100.924,,,,
39.4,-101.064,Colby,Kansas,United States,
39.39,-101.045,Colby,Kansas,United States,
39.41,-101.055,,,,
39.4,-101.028,Colby,Kansas,United States,
39.395,-101.051,Colby,Kansas,United States,
39.297,-101.261,,,,
39.417,-100.98,,,,
39.518,-101.163,,,,
38.941,-99.892,,,,
38.906,-99.847,,,,
38.987,-99.892,,,,
38.926,-99.663,,,,
38.826,-99.8,,,,
39.009,-99.788,,,,
38.866,-99.897,,,,
39.017,-99.872,WaKeeney,Kansas,United States,
38.944,-99.652,,,,
38.816,-99.966,,,,
38.725,-100.131,,,,
38.897,-99.614,,,,
38.765,-100.06,,,,
38.958,-99.958,,,,
39.119,-99.648,,,,
39.124,-99.692,,,,
39.016,-100.09,WaKeeney,Kansas,United States,
38.9,-99.788,,,,
39.107,-99.907,,,,
38.907,-99.947,,,,
38.944,-99.748,,,,
39.001,-100.093,,,,
38.75,-101.743,,,,
38.778,-101.863,,,,
38.859,-96.105,Eskridge,Kansas,United States,
39.054,-96.237,McFarland,Kansas,United States,
39.067,-96.38,,,,
39.107,-96.289,,,,
38.48,-101.366,Leoti,Kansas,United States,Leoti Township
38.394,-101.385,,,,
38.49,-101.367,Leoti,Kansas,United States,Leoti Township
37.702,-95.86,,,,
37.536,-95.847,,,,
37.385,-95.759,,,,
37.701,-95.667,,,,
37.71,-95.698,Buffalo,Kansas,United States,
39.619,-96.938,,,,
39.714,-96.873,Barnes,Kansas,United States,
39.918,-97.012,,,,
39.755,-96.921,,,,
39.785,-97.216,,,,
39.625,-97.144,,,,
39.089,-94.736,Platte City,Missouri,United States,
39.118,-94.651,Grain Valley,Missouri,United States,
36.802,-86.137,Bowling Green,Kentucky,United States,
36.721,-86.035,Hartsville,Tennessee,United States,
36.88,-86.172,,,,
36.773,-86.251,Scottsville,Kentucky,United States,
36.828,-86.177,,,,
37.968,-84.85,Nicholasville,Kentucky,United States,
37.96,-84.89,Versailles,Kentucky,United States,
38.08,-84.93,Wilmore,Kentucky,United States,
38.029,-84.899,Harrodsburg,Kentucky,United States,
38.681,-84.054,Maysville,Kentucky,United States,
38.75,-84.049,Amelia,Ohio,United States,
38.436,-82.69,Ironton,Ohio,United States,
37.412,-83.426,Hazard,Kentucky,United States,
37.465,-83.28,,,,
38.249,-83.913,Mount Sterling,Kentucky,United States,
38.968,-84.651,Blue Ash,Ohio,United States,
38.956,-84.726,Dent,Ohio,United States,
39.02,-84.728,Forestville,Ohio,United States,
38.895,-84.644,Francisville,Kentucky,United States,
36.976,-85.856,,,,
36.882,-85.788,,,,
38.045,-85.716,Bardstown,Kentucky,United States,
38.092,-85.489,Mount Washington,Kentucky,United States,
37.656,-84.78,Danville,Kentucky,United States,
38.968,-84.337,Sharonville,Ohio,United States,
39.022,-84.466,Mason,Ohio,United States,
39.021,-84.335,Reading,Ohio,United States,
36.648,-87.394,Hopkinsville,Kentucky,United States,
36.88,-87.664,Fort Campbell North,Kentucky,United States,
36.858,-87.494,Oak Grove,Kentucky,United States,
37.938,-84.101,,,,
36.85,-85.546,,,,
36.852,-85.549,,,,
37.524,-84.996,Campbellsville,Kentucky,United States,
37.305,-84.918,Somerset,Kentucky,United States,
37.688,-87.132,Beaver Dam,Kentucky,United States,
37.657,-86.909,,,,
37.748,-87.078,Owensboro,Kentucky,United States,
38.193,-83.082,Morehead,Kentucky,United States,
38.086,-83.128,Grayson,Kentucky,United States,
38.06,-83.046,Paintsville,Kentucky,United States,
38.133,-83.092,,,,
37.554,-82.701,Pikeville,Kentucky,United States,
38.221,-84.818,,,,
38.193,-85.001,,,,
38.219,-84.863,Frankfort,Kentucky,United States,
38.303,-84.83,,,,
38.229,-84.79,,,,
38.274,-84.933,,,,
38.278,-84.846,,,,
38.174,-84.799,,,,
38.132,-84.912,,,,
38.107,-84.932,,,,
38.195,-84.893,Frankfort,Kentucky,United States,
38.016,-84.519,Lexington,Kentucky,United States,
38.025,-84.495,Lexington,Kentucky,United States,
38.052,-84.537,Lexington,Kentucky,United States,Hamilton Park
37.998,-84.453,Lexington,Kentucky,United States,
37.717,-84.671,Berea,Kentucky,United States,
37.58,-84.39,,,,
38.78,-84.895,Oakbrook,Kentucky,United States,
38.642,-84.561,Elsmere,Kentucky,United States,
36.617,-88.714,Murray,Kentucky,United States,
36.588,-88.542,Mayfield,Kentucky,United States,
37.687,-85.845,Elizabethtown,Kentucky,United States,
36.882,-83.309,Harlan,Kentucky,United States,
37.933,-86.852,,,,
37.825,-86.672,,,,
37.438,-87.442,Madisonville,Kentucky,United States,
38.446,-84.162,Cynthiana,Kentucky,United States,
37.834,-87.584,Morganfield,Kentucky,United States,
37.787,-87.656,,,,
38.517,-85.204,Buckner,Kentucky,United States,
38.376,-85.082,Pleasureville,Kentucky,United States,
38.352,-85.156,Douglass Hills,Kentucky,United States,
38.41,-85.22,,,,
38.472,-85.006,,,,
38.396,-85.307,,,,
37.522,-84.114,Sand Gap,Kentucky,United States,
38.296,-85.505,Shepherdsville,Kentucky,United States,
38.286,-85.614,Old Brownsboro Place,Kentucky,United States,
38.162,-85.857,Fort Knox,Kentucky,United States,
38.125,-85.849,Vine Grove,Kentucky,United States,
38.269,-85.633,Windy Hills,Kentucky,United States,
38.264,-85.584,Lyndon,Kentucky,United States,
38.27,-85.437,Louisville,Kentucky,United States,
38.302,-85.567,Louisville,Kentucky,United States,
38.184,-85.531,Louisville,Kentucky,United States,
37.869,-84.563,Nicholasville,Kentucky,United States,
39.077,-84.525,North College Hill,Ohio,United States,
38.813,-84.507,Edgewood,Kentucky,United States,
38.961,-84.512,Madeira,Ohio,United States,
39.063,-84.545,Beckett Ridge,Ohio,United States,
39.066,-84.502,Wyoming,Ohio,United States,
37.404,-82.958,Prestonsburg,Kentucky,United States,
36.866,-83.887,London,Kentucky,United States,
37.584,-85.739,Hodgenville,Kentucky,United States,
